id	label
OOzxHnmlNhA_000017	parrot talking
7hIUlBvcT5k_000106	playing washboard
RYO6ukdw9PM_000085	cat caterwauling
rrWsWt-rDrQ_000100	playing trombone
qu3cJGVvvWs_000237	playing timbales
RJtn6Td3rco_000068	missile launch
6Bh50bxvod4_000070	toilet flushing
aXV-yaFmQNk_000070	people babbling
SdeVFx40BKQ_000090	playing electric guitar
1zQtgRqPHZU_000024	bathroom ventilation fan running
9888dOKNSBs_000030	tapping guitar
gXpT8TZjAnI_000030	baby laughing
4xWlOt4GOzs_000094	bull bellowing
mPU9j7icxs0_000123	electric shaver
OugiXVgs0tA_000069	blowtorch igniting
DDZlMjb-0i4_000150	helicopter
teoER4j9H14_000290	car engine starting
R5FhPTwWpm8_000140	skidding
2drXOn18U3Q_000136	slot machine
7VMWi8xm0NM_000020	gibbon howling
lAXpiE0dm_k_000340	playing piano
Jj3Ie49Mzik_000020	people whistling
BxnLAGsByCI_000010	driving motorcycle
mMADjF3VZdU_000395	train horn
84JbG7gFceA_000007	playing castanets
GpCE19eTlaM_000079	sheep bleating
17WW_p1N7BQ_000030	cat meowing
EhlXJGEcuBU_000010	playing tambourine
Lyj48v3SEzs_000075	lip smacking
DGS6j6k14ak_000105	popping popcorn
Vx5SUjzoLy8_000228	dinosaurs bellowing
l-qyJLFOVYI_000000	cheetah chirping
Mdwn6x9edFI_000530	sea lion barking
TM23x21Qs2Q_000030	dog growling
_-ZSRcrbRGI_000140	subway running
Pswmht-tZZM_000038	driving snowmobile
6EwAjQDFHcs_000140	people eating crisps
aBdr7mO5nyw_000288	francolin calling
E4oNVFYPj8Y_000300	people finger snapping
v7RnP9pIjwU_000343	electric window operating
cD7zMUwX7T4_000038	playing violin
Od58AkKIPnA_000060	lathe spinning
VB-yZzj969U_000240	people burping
ia8IrM5BKBU_000176	disc scratching
lO7WoIty5h8_000195	electric shaver
HyqNo624chI_000114	gibbon howling
SJrVTQPbMXs_000016	housefly buzzing
XR7vOriQ9VY_000194	airplane taxiing
EqkH0kLuIic_000054	train horn
BHajqlL5wmw_000500	opening drawer
Kz4SvP0c_VE_000019	magpie calling
WeAejlzuFMQ_000460	playing electronic organ
FHhZzDbLmw0_000016	snake hissing
5X7flUpy7Ts_000015	cow lowing
DDlAcAppYtE_000026	parrot talking
agkVG4i1-5k_000134	baltimore oriole calling
8LXFSLK3otM_000010	lawn mowing
UWFjhEYXbbU_000009	cricket chirping
Xx2YziXzVkg_000030	dog growling
9WtDINM2mNc_000237	car engine idling
169a2JSphHA_000269	playing double bass
fjJPvFZswhg_000030	singing bowl
6_TGlFO0DCk_000010	railroad car
0wzsE67O5tE_000230	playing ukulele
Fl_gvQ9bPvM_000129	electric blender running
GjoBV2mf8jo_000080	playing castanets
4-SlE4qtKvw_000239	fox barking
xohOGGDgwZ8_000024	penguins braying
3oaky81Equ8_000045	electric grinder grinding
2ZNKLUHeJtg_000030	playing cello
VKfgSYvbohY_000042	playing oboe
As1qH-6EF4I_000030	people sneezing
QBk4A5qgzNc_000200	people eating apple
7rMhrFb-DsE_000183	blowtorch igniting
sQ3NiBJoqtc_000112	playing shofar
MLMRHScRnhs_000042	gibbon howling
077aWlQn6XI_000030	truck horn
_UmY2aYt1YQ_000030	race car
0iX0QmnbrK4_000085	playing trombone
dEZKBTNubi8_000365	whale calling
MFnTQnXK-Pc_000097	air conditioning noise
avtZJKydB-E_000079	snake rattling
O_q02_oUP2M_000131	playing bugle
0nvBTp-q7tU_000112	driving snowmobile
RSryuuvUfDM_000050	playing acoustic guitar
hSV8LmYR6TY_000010	dove cooing
Gr-aT8sYNN8_000030	vacuum cleaner
EQ91XVsmq-I_000030	woman speaking
EF_X0Ri1S3U_000030	playing steel guitar
U9oonzVSTtY_000056	gibbon howling
_mB-DrTf79o_000130	lawn mowing
BS1fqEDAvh0_000330	driving buses
MoWyfzqzZrk_000019	black capped chickadee calling
JurvV_uIqjA_000026	lip smacking
mlpF226Gvlo_000000	cat purring
04QV0Xi5YTk_000030	playing zither
K2bRcQYebN4_000004	magpie calling
JA4NSoCs-Q0_000408	alarm clock ringing
kAE_Lb-f39I_000007	dog baying
Wb1u17uxbYU_000304	yodelling
ER2x_QMrxeU_000860	playing flute
iJ6DxdwyDeE_000064	chicken clucking
UrluLxHLwQM_000110	toilet flushing
AZfD5KrH5d8_000030	playing harp
OCaW_fZF1e8_000251	chimpanzee pant-hooting
OCwzCoB6p-4_000030	opening drawer
VrwW35FmP0w_000025	waterfall burbling
ov_g-r7Vo8M_000030	playing cymbal
DTkc7PSmJ90_000030	playing hammond organ
Q_yoAT1Z3Yw_000022	fire truck siren
UqtPREndv_0_000000	people eating crisps
Q2m7w_aktCo_000000	ice cream truck
bu2JMRlDl94_000150	playing french horn
3ptxRyVuU0w_000520	machine gun shooting
TipVfZMxZbk_000010	playing saxophone
V4I4dNkN1xs_000064	wood thrush calling
cGUhG5PZp0A_000030	man speaking
E8SPrMj1cto_000030	baby crying
1xYpHbg0fEE_000030	female singing
7yk8XI5q7go_000030	saxophone playing
EnXFqxbu-w0_000150	child speech
4TgXgwVndiw_000160	child speech
ChBwdyjZAJI_000030	chicken crowing
rmzYDIM8xsM_000028	woodpecker pecking
edObQJBoSPU_000060	helicopter
pMfpDNSFc-w_000009	otter growling
SVvXfuS5eyY_000028	people cheering
C_GSeZOpoRo_000030	sewing machine
c5OHWKb2Z8E_000167	car engine starting
IkS4Dfi2m10_000162	rocket launch
vGxfIpG97dU_000030	man speaking
vq4jQd5-PL0_000030	people sniggering
6ty4Rhu7Y5Q_000014	people belly laughing
rfa-iUp5UQc_000050	playing steel guitar
Op6UazVNEQg_000003	telephone bell ringing
8OukwZl_vsg_000030	car engine starting
tf7iVpC0nrU_000337	eating noodles
IwqNzs5BSvs_000035	fox barking
DEXE_V8oBYI_000030	ambulance engine idling
c40hgtfiYm0_000010	typing on typewriter
Kx8xFS9jbjg_000004	alarm clock ringing
fLPEAElOWho_000137	playing bass drum
fdFk48aKQ_c_000239	people eating crisps
v-J-jzNonoY_000040	cat purring
VgwsGjRk61M_000020	playing didgeridoo
ixrRVADA0Jk_000104	female singing
HP4bUf_w4hU_000522	people eating noodle
9XHRHFTY0iU_000480	people cheering
5A0sMC5olxI_000380	playing violin
94PSD94IXXk_000016	chicken clucking
o9Fiss83B1c_000557	people slurping
GtJiY4ezw_E_000010	engine accelerating
bD5MT2FoOJg_000030	hair dryer drying
EIzBD62ja8E_000030	playing acoustic guitar
1V-_jMSJR6A_000024	playing trumpet
pP0fJ64QFHE_000430	people sobbing
8QHoSMEiBAg_000025	driving snowmobile
A458iJLZGvg_000080	kid speaking
hmD1w6133Og_000110	machine gun shooting
Cpwy_3wUjSc_000330	child singing
9ZClVJ2V7bA_000022	keypad beeping
eoWx7tqlCc0_000260	woodpecker pecking tree
_qL20ImF8bE_000014	people giggling
P-NCCepeHdI_000125	electric shaver
c25HvZPRCsA_000330	playing harpsichord
qilVdOks5WY_000030	baby laughter
1nUqhH8bAPk_000030	child singing
dEalicSMdE8_000155	yodelling
Pyt8O3N6-wk_000110	dog growling
MueF0HZVVcg_000011	playing castanets
GLIXnXZEOxY_000090	female singing
8dMtEVjgsHs_000003	elephant trumpeting
RHYNFIUe7H8_000001	canary calling
0XDEooC1h7s_000000	cow lowing
DkhdvvtvwTE_000020	owl hooting
RzGho0_J5lM_000060	cap gun shooting
CjO1ZZZI8CE_000030	woman speaking
iW8es1xXsG4_000533	people marching
xwDJy7bJurM_000277	black capped chickadee calling
TxXjcJo7Q2I_000531	turkey gobbling
C1tpllWtBVk_000000	chimpanzee drumming
Rx_RzJ4-Jbg_000070	people marching
1_Q80fDGLRM_000010	dog barking
iZqemiYznPQ_000454	telephone bell ringing
Oi855GiZQa0_000061	dinosaurs bellowing
75PJeJ2hGcw_000030	cat meowing
u2Nl7-qnStw_000026	cow lowing
2cEM6Hu90v0_000038	playing erhu
XS-3djsJWTA_000360	playing acoustic guitar
DLMKy0_82iw_000150	cap gun shooting
RfbXTxSx8jo_000350	people eating apple
fB9W0awy06E_000160	electric grinder grinding
1_JeO9Pg1aQ_000020	cricket chirping
4t1VqRz4w2g_000030	reversing beeps
tyjP12Yob3I_000044	sheep bleating
xl31V1yQ2Dw_000059	driving snowmobile
OZ9ti0RBfr8_000029	playing tambourine
lJSwhBfEdyA_000079	cow lowing
bhA-HX-Z8h8_000200	subway
1_0T2ZIjWnw_000031	playing violin
06si40RVDco_000030	motorcycle idling
EC7ZXHrHhvE_000057	chinchilla barking
aPGfndmW1zM_000263	playing table tennis
eGzcSSGZzqM_000000	cap gun shooting
noN35nW5gl4_000000	cattle mooing
0nYltlo90Zc_000147	playing congas
XEavANMFzQM_000040	dinosaurs bellowing
syn7nPwCkGU_000013	popping popcorn
HN4KMLVaT74_000061	magpie calling
DoPxrS9KYB0_000490	singing bowl
muEqLs4xcvs_000030	woman singing
cdbYsoEasio_000070	people screaming
miT69L7G9iA_000140	people babbling
kX4-OMWCdCc_000150	playing cello
eSKFXcMdFXI_000716	alligators hissing
5BLIgNC4-4w_000160	rowing boat
_Zl_z4n_T9M_000471	playing drum kit
G4fTKotMoWI_000030	playing acoustic guitar
75AjL_RBmfA_000059	civil defense siren
d1QQRXy2pTM_000006	cat hissing
SZVguke6__M_000100	train whistle
jR-H47v1arg_000080	pigeon cooing
magdHwtSIjY_000031	missile launch
Ysqh1uzqGrc_000000	child singing
01SaXyGY5SM_000030	cat caterwauling
_xsRyM_fXYI_000034	coyote howling
uWUAuCEknZ8_000067	disc scratching
1JY4rwQZn3s_000011	donkey braying
I1NE3H6soBU_000300	chicken crowing
WJVc82XgbZk_000014	woodpecker pecking tree
-79qo5MUYBk_000207	train whistling
8u61Rjy5IJM_000004	lip smacking
H85puQUqrQY_000150	man speaking
UGlqxl1oiJk_000130	people whistling
z9yN3i-Pa8k_000173	car engine idling
IwqD859w2_E_000030	playing acoustic guitar
CfnFpH_Xe4Y_000013	ice cream truck
w_z9oSn-eIM_000280	playing piano
2j4dsRMuj4Y_000079	fan rattling
WsKJwVVs-MY_000000	car engine starting
7OqOXtp8_tk_000030	child singing
UDSjSpHKu1I_000462	magpie calling
dyFoyYMZu-E_000508	lip smacking
2YJpjSldLtg_000495	driving snowmobile
DLbcnJVnyaI_000134	canary calling
a3RfULw7aAY_000000	car horn
C-fRZcWsRYM_000010	playing harp
ItIo1RvO0PE_000020	church bell ringing
Yn2KgQjK5R4_000200	toilet flushing
ny11DBcW3hI_000019	playing timbales
RZlDaLFuxxQ_000046	chipmunk chirping
T9dKp1EN4p8_000030	playing didgeridoo
xJq5BhrKS4A_000007	fireworks
NY1zBHjxxc4_000140	cattle
jbaZyROpitQ_000010	people hiccup
g4E8Tl7dEs8_000338	playing snare drum
KS_5Qiec4AI_000009	warbler chirping
qnPXk4FMUhA_000037	elephant trumpeting
gFJjYWXeBn0_000030	skidding
0ti14lvd2Aw_000000	pheasant crowing
eg-vJOCRwmo_000622	eating noodles
NF1lwZ24RYI_000030	dog barking
nfitcQXx-Y0_000058	gibbon howling
gVW13w2fXh8_000030	woman speaking
OODgp3YrENY_000028	playing congas
UIM4OykJJrc_000046	dog growling
d8bhrEHxJsA_000344	lathe spinning
HIQ63_WoKwg_000030	playing trombone
r8EDAvs9gLg_000027	cow lowing
cP6CiaQSYxE_000023	driving snowmobile
ksfpCXlY-hA_000100	popping popcorn
f1Z-HuZ-_ZA_000030	dog barking
_uswoJHYy14_000060	fire truck siren
80Lqw4-iQXI_000001	turkey gobbling
vchsE_Dn7mo_000147	playing timbales
aBXntqgPo6Q_000040	playing guitar
k3uGdspoVtg_000119	popping popcorn
Lj8Oo7QRjcQ_000030	person eating apple
5RAfE1H_CTA_000006	train wheels squealing
LiXfod3qOQw_000020	turkey gobbling
cyZ9arOPVb8_000030	goat bleating
2VptepDtAZ4_000058	pheasant crowing
i7zNzUXtXj0_000215	popping popcorn
Zhu5ogju62A_000001	owl hooting
0Dt2-TtqvJU_000030	child singing
MPe6ztPtF0Y_000030	playing acoustic guitar
fe3dZmkaq0Q_000070	tap dancing
10hGfv89L3g_000030	car passing by
QSaX7QfeWog_000030	playing mandolin
1ErGsKIlhAI_000051	people humming
aouKweCzxj8_000290	driving buses
mWaz8lJKZe8_000140	playing trumpet
IS2lQophwDw_000050	people hiccuping
HJg4jZNv1pc_000150	people coughing
1aDnyPubxdY_000118	baby crying
K0nW8q0RzTU_000030	closing drawers
DaaY_n80b2Y_000005	dog growling
blYYW-EUGDA_000030	playing bass guitar
c4r8Kd6Q1n8_000008	airplane flyby
3GtvLj8K1F4_000140	playing harmonica
FmpWIi0pt7o_000094	playing erhu
3XhpZyBrIVk_000018	woodpecker pecking tree
L3a132_uApg_000090	railroad car
L3wNweyCqdY_000394	smoke detector beeping
GWlU-skSlAg_000100	chickadee calling
mYbbc_0WyvI_000030	people whistling
8TCdnr4F6tw_000303	playing glockenspiel
NSfsygAoz0I_000001	bird chirping
brpJxppIbDI_000140	chicken crowing
JgXnbgS_XBk_000480	skidding
FwVYUHKoLtQ_000034	playing violin
mMf4vJFT8Fw_000030	playing bass guitar
VyGYjbe6gJU_000027	beat boxing
ejwXH7ztxpE_000135	parrot talking
8vasA2D2_Kc_000030	dog barking
BymkWsAcLR4_000000	kid speaking
G3c7Ye58Y2Q_000025	driving snowmobile
ai3XR_nPrpI_000101	playing erhu
FfwAkXR6JMc_000025	cat hissing
pyDI0mBb2Gc_000005	baby hiccuping
NIklY_eIHdQ_000039	tap dancing
8DHtPopFvII_000080	female singing
8m-a_6wLTkU_000230	skateboarding
DtUw0XOALfk_000064	playing bass drum
X_nfMNpw9SA_000060	playing acoustic guitar
gd2-qjVH_DI_000020	playing timbales
uiLrE9GB0Uw_000023	telephone beeping
deyvkq2LZoY_000006	fox barking
HINQ5Td2jZc_000090	people sniggering
oPBrZeFpToY_000090	baby laughter
SgCRYHWzTmU_000012	electric shaver
9AUSYLKYKGg_001113	owl hooting
H1ynbvzW0js_000026	lion roaring
SmuyUnEZaJw_000030	crow cawing
hyNm8rXY2-g_000104	alligators hissing
q3kIovi3flQ_000018	warbler chirping
nLKEdmVu3FY_000040	opera singing
UVsgxlTzy-c_000073	playing washboard
IlN12VWPl5o_000040	people sneezing
UAlfXv5Aabc_000046	air conditioning noise
oBY7XYM4gi0_000155	wood thrush calling
24tWz7gmngI_000030	typing on computer keyboard
1_yyvTRVoZQ_000002	alligator hissing
6R8cO4ARzkY_000030	driving motorcycle
6Cnvft_h2M0_000055	slot machine
Pb1AZvbd0Jc_000174	bull bellowing
GmgaXjkHfk4_000164	drum solo
gd2-qjVH_DI_000032	playing timbales
D3FV0JAngZ4_000210	playing acoustic guitar
gMDf19Ad_qA_000058	people belly laughing
KXRngbBe0bg_000080	tapping guitar
N-kdCENmuAs_000039	penguins braying
zh4tznWde1M_000330	cat purring
nEX4I5j6H-Y_000151	playing congas
hCR2_Lrjw8I_000048	canary calling
Bw73mqfb-0k_000045	cat hissing
n-tBbgUkFxo_000032	woodpecker pecking
_qL20ImF8bE_000047	baby giggling
7l_TPfOhh5c_000570	chicken crowing
ksk9rjj5WB0_000030	people shuffling
emP2Sg9QEg4_000090	playing theremin
t1nkAcgSC3E_000205	cow lowing
253aGgk7NSE_000010	playing bugle
j3slcVPwhPU_000023	woodpecker pecking tree
oEDGxlhyhp4_000043	train whistling
vg92QEL4w4I_000419	man speaking
CxSALNdzjKs_000096	blowtorch igniting
aW3_8p1ElDw_000030	lighting firecrackers
1hknEtsmdOc_000030	car passing by
9QjGgc1UkkU_000105	playing congas
kl3HZbyUNys_000030	dog barking
H3XoJGQoMJI_000040	turkey gobbling
U_bYlL9ap-o_000060	owl hooting
JKJ1okT8Vpw_000006	sea lion barking
n3rUVrPeFAQ_000135	elephant trumpeting
eFwVC47pOig_000100	playing piano
y3b46Xk89rM_000114	eagle screaming
j42ETHcp044_000000	skidding
Cqb1zyyTiHw_000000	bathroom ventilation fan running
DpxmQlaOtDg_000194	playing shofar
avMMHoVQdTI_000039	playing washboard
kKqIgmARIoA_000030	owl hooting
CWxZNhucY8o_000573	eating apple
6BlGk51vrbY_000275	coyote howling
B-K7y3QUkkw_000030	baby babbling
3LiCT1BSrgQ_000150	reversing beeps
d4riR8ZeH9k_000040	video game sounds
k4ExqQTNklk_000210	toilet flushing
_2nAf41g-4k_000000	donkey braying
DNwWLZCupMc_000300	mouse squeaking
IUItviB2VsQ_000030	singing choir
Olfg9KK_bmE_000011	cricket chirping
HwWQUXnD0oo_000117	playing trombone
5R3bR-rkqIk_000146	eating noodles
DyC9UIPr8tY_000034	snake hissing
Lk19eZ_2ZOE_000030	people whispering
UltPy7eml7I_000012	bird singing
hfdMfiv2R9w_000058	people giggling
a6LS3EVuut4_000083	tractor digging
rCfU5yBlw7U_000108	airplane flyby
1WLMVX_Y2Pk_000018	elephant trumpeting
HwaeZS9P6GI_000180	kayak rowing
oMOSgo1nT04_000011	playing tympani
qo9E1wNhdvQ_000299	people eating apple
_w8u8H6TP_o_000000	reversing beeps
jwxvQraiIGs_000084	pheasant crowing
fsHgHsYyJbs_000030	playing guitar
aALMH6QHOVg_000017	people giggling
ImhA1R3CLI4_000480	people slurping
cpxofMBzU8g_000181	canary calling
PuvTDLP8lwM_000030	typing on computer keyboard
e4Xh8ZImhUA_000097	police car siren
y8Gfi9gGPRc_000248	people giggling
P5H8C-I7Qxc_000030	playing zither
RMX2aviLZdo_000070	using sewing machines
btzP6UEH1pI_000412	slot machine
64E7E2yd7cQ_000030	male singing
Vlh9AMaTrLQ_000451	playing oboe
l3abwXzDR1g_000030	playing electronic organ
mZ6ALw9GOUU_000030	playing harp
K0Y8oGYR7lw_000010	disc scratching
A6_-Ji7bq5E_000337	people slurping
52GtuAAT-94_000042	barn swallow calling
L9-nSe9P0l8_000364	man slurping
pt67dyEbwGY_000039	playing snare drum
63Wmu5s4e88_000162	tractor digging
wGcq9cUby6A_000044	tap dancing
QWxrKBmwNw0_000030	typing on typewriter
hdebdzPVZdQ_000101	playing bongo
ZPXK1-_fYy0_000259	playing erhu
NcKhJQPS_hs_000047	playing castanets
UyCw7pCgYg8_000055	tap dancing
dL8HIuBPZV4_000000	sheep bleating
XZ5oHxjfHKY_000030	people sobbing
j7Vej9AOKY0_000031	elephant trumpeting
SRjsxeOWFnw_000030	motorboat accelerating
GUJCLsTnqTA_000174	telephone bell ringing
m-FO9gFY5Go_000030	people hiccuping
F-mbfDB9bN4_000020	toilet flushing
TW_dVmqr9ac_000107	smoke detector beeping
CRdma6NINIw_000030	typing on typewriter
3PD-JrOG1WA_000000	people hiccup
5VCZHHd4UKI_000098	cheetah chirruping
SvsCM0fLM5g_000030	playing steel guitar
BGtTepVOst4_000252	warbler chirping
i6G_2fsacJc_000062	warbler chirping
N4yxwdPnRQk_000028	missile launch
rg4bhfytF9A_000039	playing tympani
AQ3TnlK8dS8_000584	forging swords
mJaX4ZpfULM_000030	playing trombone
F-bjopMLAo4_000090	barn swallow calling
QdcUajqXkvs_000006	electric razor shaving
KiA1NLu5MCo_000001	snake hissing
uBRNy4AKKqA_000026	playing guiro
Fot4v0DdGyE_000020	driving snowmobile
yJoELHadsvo_000030	people sniggering
jWqqtybjzXE_000030	typing on typewriter
GO2Tf8KLJ14_000061	playing steel guitar
twvjW7ymUIQ_004159	cat purring
as7MhTe961k_000170	playing saxophone
CgzmlbU6hsk_000030	playing banjo
6kuESYFcEqw_000030	engine accelerating
W7EC4nQ6Qqk_000010	donkey braying
Rg-vGSWc0sk_000458	people marching
NuqLe9Svlio_000443	playing erhu
8iYLKlaHuLI_000242	eagle screaming
6zTszR6wgys_000200	railroad car
hCX2DpwEBQY_000030	fireworks banging
zxpo56cpUBU_000007	people booing
ti2rs-r9r3A_000001	blowing nose
A6PMpITUNMs_000180	children singing
8CrTpWNBiTo_000120	dog barking
tcZ7hytrOO4_000319	tractor digging
QXnFAcMyAHA_000030	playing harp
wgT4rbZ5kvc_000022	people burping
GS8dnIAHj2A_000013	smoke detector beeping
VN4AS5J25os_000040	playing hammond organ
HMhAM5aicvI_000030	playing electronic organ
HIT2YWOALto_000002	dinosaurs bellowing
_NW6RuwbP1Q_000020	baby giggling
9-b18y3Nexg_000285	train horning
4jKkc7qQQ88_000016	dog baying
vS5cYNOFeBs_000036	chicken clucking
nn25vUXHhdE_000400	skidding
fWVfi9pAh_4_000010	subway braking
qae-O4JFM0M_000135	playing congas
CK5D-skzB5Y_000170	dinosaurs bellowing
O9dNbswLJu0_000331	playing congas
XaIep0xC8BA_000117	playing timbales
A_oaLt-n4fQ_000220	playing violin
CgMt2IylPic_000494	canary calling
hQYRDNl-lGI_000382	race car
pX0Jhk6e2Uw_000030	playing trumpet
Arah6WF7OPM_000026	playing erhu
hl6DOlVU-CQ_000024	telephone bell ringing
aWgRtDIA2U4_000029	turkey gobbling
7UoFNdp0UYg_000020	lighting firecrackers
_CSKpoaeeAc_000014	alarm clock ringing
aO5LRQS08E4_000087	smoke detector beeping
snR9TvRupjU_000000	cat caterwauling
xfSN6wDm41o_000290	child singing
yqVMoUeG_wA_000010	ice cream truck
a7-ewvYJgiQ_000121	electric grinder grinding
h8-Z6EtIYQA_000030	ocean burbling
YCfGy7J2oFo_000051	playing djembe
jA-9WQtQg-Y_000131	playing shofar
RdhHK4SbzTo_000030	playing bass guitar
lutN6JqHO_s_000173	playing cornet
q1gQRZ3Hi1I_000030	car passing by
_bIE0Cnyaf4_000056	snake hissing
QAgy9r331v0_000030	cat caterwauling
Chc1xUT9KB0_000070	railroad car
k9bi4ygv1m0_000033	cat hissing
OHkkIGrKEKk_000000	baltimore oriole calling
4_f33b75_LY_000160	canary calling
qC9C5ejBrzg_000126	air conditioning noise
5Gu-I_I3I7Q_000029	smoke detector beeping
NRRYGxnq-FM_000258	coyote howling
aTdpU4HGxXA_000109	alarm clock ringing
m4Dj_vTsAt0_000022	disc scratching
8ax7BlXzssY_000000	popping popcorn
RCk6hxXs03M_000240	sharpening knife
GyHmkrrU0ZM_000125	beat boxing
qPLJ0Gbu5D8_000013	fox barking
e2yjPsXo4_M_000016	crow cawing
a4HgsaaMErU_000000	driving motorcycle
hfBuRqBEBo4_000250	people eating noodle
ukYd1nfdJlM_000060	toilet flushing
iCIa_pmLDqs_000030	playing banjo
V2OjPsg7ydY_000060	machine gun shooting
ZGubbE6cRL0_000040	people burping
YFmO4K_mdTo_000181	hedge trimmer running
AMxnCzC33lo_000070	turkey gobbling
6ayVxYbKBe0_000030	playing bass guitar
8HBG5mO7ef4_000156	alligator hissing
R2Aq_j1TDSs_000040	helicopter
fowc2nadbvE_000000	playing trumpet
gs-lSymjBVE_000030	ice cream truck
_cb_U_z_Ct0_000030	lawn mowing
GHowpWCU9Lo_000030	ocean burbling
BbVoVbQHoXo_000030	typing on typewriter
qUnSjSA4kK0_000526	people eating crisps
YJGLI8Eurm4_000006	bathroom ventilation fan running
Zl29n4sL8_A_000037	people cheering
emMPlK_7bdY_000003	bull bellowing
D1eDJb5FMw0_000065	dog growling
THhP1idrWXA_000030	people sniggering
JNbrtgeDFSk_000000	cat growling
mC87qMYLJX4_000057	choir singing
WrbQ5NIU0R0_000170	playing zither
_uZaiX3Awog_000002	people giggling
wm4O1oQKpcU_000073	woodpecker pecking
bSpAlQLisrI_000030	pigeon cooing
b2yU1j1P7n4_000058	beat boxing
aFKE_xiCSLY_000099	playing bassoon
xPNQ_MQjp0g_000048	police car siren
qMKO8bQpzMg_000090	playing piano
Xh8CKz7QH40_000030	choir singing
JVjDa0NmfeE_000196	cat hissing
6xL7BK7WeMU_000001	wind chime
i3022Z7Sm-A_000123	electric shaver
g_DBLppDZAs_000030	police car siren
WsfNsX9qA20_000079	playing guiro
Q1CMSV81_ws_000030	reversing beeps
EW3ZkpsGNBA_000001	wind chime
q0m71v7DDXc_000087	playing bass drum
zQ6QCEz5fPU_000057	playing table tennis
Y612uIsQ9HM_000012	lions roaring
Amd-OLa3tMI_000030	subway
XrNfbjSoitY_000080	person hiccuping
